SNO,CO,NOX
22191,4.166250813630396,76.41274505038389
22192,4.0896954216094015,76.23489985128786
22193,3.9919747231677736,76.02324900461969
22194,3.863184995933486,75.7956685225469
22195,3.981999536293179,75.83530636221691
22196,3.8628869362674974,75.77858678540056
22197,4.0043659295518435,76.02721337037877
22198,4.09288876913361,76.23220524069606
22199,4.0118104410356965,76.19939452150635
22200,4.08633940468794,76.22071427281023
22201,4.067594676899301,76.2053836461466
22202,4.055222309472008,76.19301974029581
22203,4.049475527787187,76.02950344833562
22204,3.956823706258046,75.81553736140174
22205,3.3059910964121055,74.9798810545382
22206,3.290165531046477,74.98694614174329
22207,3.1928406157685756,74.86253557287228
22208,5.269188139553677,77.31481378533688
22209,6.278048642698409,78.49020791362533
22210,4.691977479211917,76.54960711735053
22211,3.0818236709069637,74.51211325026209
22212,3.1073488722892457,74.49369586329384
22213,3.130364449337417,74.45909590856992
22214,1.615550379015599,72.1501179150342
22215,0.9425432489003459,71.33430268213064
22216,0.9055745428742215,71.11611217034807
22217,0.8246118132303911,70.73636773239504
22218,0.7947155198047321,70.59160880670312
22219,0.7975070300487013,70.58205584825177
22220,0.8072862051109201,70.71484540559094
22221,0.8143094738070807,70.88250207085478
22222,0.793362520887287,71.14129432513872
22223,0.8262672817467263,71.66282300517105
22224,2.926010134744349,74.70697269316928
22225,3.033025978316348,74.85307845454723
22226,3.1154786765454783,74.67616061286421
22227,3.0259792552429268,74.41321194612321
22228,2.9955637011087863,74.29564463078414
22229,1.9527956945715983,73.04123189730603
22230,3.0513281566414268,74.2121501957927
22231,2.982468808333355,74.08269071653612
22232,3.063491957812347,74.15793333364127
22233,3.074360830970559,74.25054356553197
22234,3.0464827820453686,74.2170852553195
22235,2.9512676928746138,74.08350636029725
22236,3.0243512549676352,74.0044063369356
22237,3.118407470013588,74.04689868120136
22238,3.3764774904166326,74.0447728964368
22239,1.0295091767348181,70.84917119187278
22240,0.9915256215275773,70.6189079421404
22241,0.9106092688657742,70.24824597423007
22242,0.8856755866130834,70.2201098801558
22243,0.8354010125244101,70.12898303062525
22244,0.8775189868263952,70.16438661335356
22245,0.9446365834732231,70.0703517642502
22246,0.989510484784568,70.26637080083923
22247,0.9799036139469429,70.58441080942659
22248,1.7300757466477577,71.79807034594202
22249,3.331664737713099,74.29553243080501
22250,3.166637744626397,74.06190666234042
22251,3.068793762769575,73.87347582749716
22252,3.086675643494265,73.92581553031742
22253,3.0695350855882935,73.98517795998286
22254,3.1059131985723467,74.08127174583791
22255,3.1019598678393305,74.14076803440346
22256,3.2008595173558496,74.32202143024186
22257,3.1740488114819128,74.30388377989195
22258,3.1365442501865837,74.21639427182866
22259,3.1611708987735736,74.08427736377519
22260,3.2924692866727656,74.0849564429974
22261,3.20224488400534,74.02492408948405
22262,3.157053426435099,73.87123661676928
22263,3.1466008743088167,73.83420954476671
22264,3.183276827444386,73.91070394886182
22265,3.203594871445767,73.9621784984246
22266,3.2134564021594048,74.11444357756797
22267,3.3916747900683166,74.36723052777224
22268,4.098430658876462,75.21237549778348
22269,6.463249556691208,78.000031832088
22270,4.898344355704095,75.94278628396363
22271,5.850732982814737,76.86825534985825
22272,5.816327594116754,76.91728204051543
22273,2.878560163652593,73.26354199354097
22274,3.0589950318471804,73.47588654187216
22275,3.028046418209874,73.6438649456132
22276,4.72022814105573,75.97785694967315
22277,6.061201285955128,78.0485740506114
22278,6.63924297201279,79.12232209740444
22279,6.799075949317184,79.7762577475242
22280,7.185092869683171,80.59856565625937
22281,3.284333083368527,76.34692078692397
22282,4.188965415348819,77.97604331536874
22283,4.894640587198198,77.11287089034417
22284,3.072132481147277,74.57322348984795
22285,3.204846384228537,74.4496266447496
22286,1.112905889908304,70.75854304294167
22287,3.5504897373621103,73.3536939178945
22288,3.333681996856066,72.95493617974901
22289,3.2461590494877792,72.90911657668714
22290,3.3239332242013178,73.03433905989874
22291,3.367928393245778,73.17831540189202
22292,4.067071635651553,74.22205132115448
22293,6.740442168764292,77.69766607689526
22294,6.1869994576035845,77.650758263019
22295,7.214431131126149,79.4151377870101
22296,7.5336747954524,80.26838682152376
22297,3.215036994180013,75.39851930689382
22298,3.0403106072276045,75.13878959723746
22299,3.1717036748098586,75.33460509215956
22300,3.1562644998653493,75.4367597058941
22301,3.226536268545736,75.09687746972008
22302,3.9326405625066396,75.79459803663357
22303,3.455394136721094,75.18124906083064
22304,3.4116042842275847,75.04976475982556
22305,3.78640470528872,75.5184652225823
22306,3.3812986957099342,75.13969330263224
22307,3.363121733917806,75.15626688540948
22308,4.610814999111518,76.71628114992394
22309,7.2539630984004075,79.94862284335825
22310,2.3560262417337317,73.72440274949129
22311,1.2823815036407353,72.33136106865147
22312,1.2985379919776838,72.28296400270114
22313,1.2138190138402316,72.00557081425845
22314,1.1545155227066604,71.75699863052
22315,1.1118172970303772,71.59767685305522
22316,1.0622988435112948,71.43305759105357
22317,1.05515184383611,71.31554740924716
22318,1.0353124451218114,71.28143681861167
22319,1.0344360970565907,71.52939654659085
22320,1.0674246906262226,71.6197453792508
22321,1.0827473235201825,71.54931953580463
22322,3.344562612872116,74.36963775401678
22323,5.622834848112519,77.29121593970328
22324,3.3165030921027214,74.3786971937386
22325,3.160355983966671,74.15906581384
22326,3.32936137286541,77.33000218281192
22327,4.5081922090527815,78.54365093190688
22328,4.042452328628403,77.55471034916587
22329,4.108820600470401,77.03551467583486
22330,3.724417984755586,76.14761618736152
22331,4.158274126293446,76.18784785900517
22332,6.03366699671775,78.23567568304449
22333,6.27714444590321,78.2130675802755
22334,5.961514563116289,77.36855479764469
22335,4.878952505483932,75.84774349544576
22336,0.6390770737571773,70.25321875152478
22337,0.6778238029148419,70.18047293629942
22338,5.326539750713962,75.94411357677923
22339,5.449669944098591,75.98700134765541
22340,5.244034542008408,75.77231570425485
22341,3.2961759898108722,73.61285157267454
22342,4.18285813027056,74.73422504434565
22343,4.48453258491835,75.78540960132719
22344,4.5670064284635945,75.81597866650858
22345,4.843395135354295,76.03300147881195
22346,4.263141731149676,75.47530678793501
22347,4.1068822574924555,74.55086785457901
22348,3.3319190586957643,76.44883049284557
22349,3.2112129453580662,76.34003395826053
22350,3.049949231084677,76.15681661828333
22351,4.154847377754511,77.22588353503787
22352,3.700641888884527,76.03718275570765
22353,4.430182165124198,76.44686545130828
22354,4.590608918818252,77.02997665075794
22355,3.4594770531520447,75.70596262137269
22356,5.834657547479191,78.6552149940254
22357,3.6784382621353666,75.5700418098569
22358,3.211088068924284,73.59064001103306
22359,3.845221403517617,74.25001974574981
22360,3.456753730866994,73.56330984591581
22361,4.071070569655397,74.16560798274195
22362,4.339213376320429,74.65059855510412
22363,5.687753273461016,76.55927293047552
22364,6.981532086219546,78.82041221248485
22365,7.458274233411653,80.03585122545363
22366,3.1446131091971177,76.38694115216799
22367,3.014998595255651,76.57111627467017
22368,6.4462593021711,76.17181563853957
22369,7.089776368530217,77.26063532433028
22370,7.059578036849463,77.02400378324197
22371,6.798540712195942,76.37064498269268
22372,6.2562509288262245,75.55278016289327
22373,0.9276798886094211,68.54271176057006
22374,4.523096836372164,73.09677933642695
22375,6.576979632706865,75.94376760197774
22376,6.764049211660317,76.36181414681283
22377,6.593389459639826,76.40097481634804
22378,6.743329032549057,76.71431895447476
22379,7.666839602936442,80.0102629977194
22380,6.601916225199295,78.87986756723978
22381,6.768166938170261,78.95632970538803
22382,6.401691965291059,78.23811248179128
22383,6.358906214617077,78.24050860892382
22384,6.455101336571055,78.61633933360802
22385,6.648173568805231,78.87147349399349
22386,6.4595575821211435,78.51304939715344
22387,3.612727571137123,74.07623684792338
22388,3.244390158402418,72.25232861256288
22389,3.2175550993565345,71.79232899332486
22390,2.6966643312669314,70.9512182209673
22391,2.623257178657376,70.65025309169404
22392,3.0560357907796716,70.99615591468532
22393,2.4394824538456916,70.0256819567329
22394,2.3810351770645344,69.88886706668399
22395,3.065421865138477,71.5187964804421
22396,3.9989881293844536,73.04911419246508
22397,3.9233105671056108,72.98968046056217
22398,3.6852494822240205,72.58270375861689
22399,6.505663899328987,76.04613290934124
22400,2.772797614817481,71.6707350555817
22401,2.808257711267379,72.05600738597451
22402,2.8133471050273693,71.85709211034205
22403,3.0195121549150237,72.40893261443713
22404,3.096554080321554,72.27540786434263
22405,5.5403843132624475,75.58860688932069
22406,5.419164370623561,75.46363041271208
22407,3.2770752644097714,72.31891049773496
22408,3.4018981383184483,72.10857319091518
22409,2.292819949600272,70.59169365476092
22410,2.203344953186468,70.32674391612008
22411,3.5613434529309433,71.7636658509356
22412,2.227891836384445,69.69215390525731
22413,2.233362475055754,69.43748255390797
22414,2.0303968360814504,68.92149635374851
22415,1.9768076595656752,68.6206910183902
22416,1.999319515937021,68.763574273876
22417,2.0744759599173124,69.02583631133405
22418,2.0450271959605297,68.99759106864884
22419,2.030819083809644,69.35856059413484
22420,2.207569932898475,69.9652089066777
22421,2.1458259747784383,69.48872394421869
22422,2.2748673025085018,69.92799539933625
22423,2.220165748141924,70.43717054685696
22424,3.7511093883040325,72.80264229903973
22425,2.3699985045040948,71.2366555232783
22426,3.3177589802793106,72.12771392077882
22427,2.187465402674009,70.17519243327366
22428,4.399682929575188,72.40969413619547
22429,4.616511958497738,72.6363043516295
22430,3.1317622143519044,70.71389187011337
22431,4.967437185699165,73.13877794298152
22432,3.316309000384607,71.00807849042835
22433,3.488466155575841,71.1678495822895
22434,3.3743711743819995,70.96110270030064
22435,3.368375581210901,70.85600253788436
22436,3.1037104723246696,70.21764129922693
22437,2.935812003319044,69.60996872559082
22438,2.440278970677066,68.79110045889905
22439,2.0425072406841878,68.34967032523095
22440,1.7770969810627166,68.1757882192699
22441,2.2031310497217356,68.88291196036248
22442,2.3349274051949522,69.20551803111806
22443,2.561552166167997,69.4437775153626
22444,2.6567592550017105,69.59260075041703
22445,3.142362067677368,70.29620975314104
22446,1.893117676298854,68.91290986180564
22447,1.831454668806712,68.51971028075654
22448,1.9687367391632729,69.36021182826931
22449,2.953515679309052,71.03084985145784
22450,2.624276256127992,70.6111943239009
22451,3.7151548206275975,71.99204902586862
22452,2.089034050432268,69.99244714558893
22453,2.094463647610226,69.93132784580926
22454,2.012105299967603,69.99851432892716
22455,2.108221511902284,69.98586116559109
22456,2.130199312550164,69.85624327975921
22457,2.074781516626673,69.69498274729803
22458,2.213038207898788,69.86457746401935
22459,2.129894609217737,69.45506146445098
