SNO,CO,NOX
22191,3.2686519686864983,65.18041729148399
22192,3.1977245366499005,65.67410790208294
22193,3.115851110626437,65.93460016202857
22194,2.982378729791847,65.89867751686643
22195,3.1515822267505627,66.20711913068135
22196,2.955164225268291,64.58267395645055
22197,3.1347150548224363,64.52242684656255
22198,3.2418986816426525,64.81676971737875
22199,3.1398203101469875,64.54225025883375
22200,3.252291208971471,64.5965457832832
22201,3.22891155690003,64.71704072346222
22202,3.2128074866470655,64.21991890431639
22203,3.234349705675754,64.98909201548963
22204,3.1324429107146585,64.9233515931262
22205,2.2740490846181416,63.69161172321287
22206,2.2641732406990798,62.81903991891704
22207,2.1522490648686983,61.692661253796814
22208,5.882410021899844,68.63223818850372
22209,7.183220658523155,67.74977747596688
22210,4.180463717494547,61.61428715246018
22211,2.0679785108432753,61.48211399449815
22212,2.0801109844623227,61.85447234303592
22213,2.0770020356122956,61.28350632389834
22214,1.6295919974563589,60.59195194186691
22215,0.7083457269381341,60.88857555083962
22216,0.746133894629196,61.97166246016161
22217,0.7620271909409695,63.17558714035795
22218,0.7421217074592619,62.876648554148574
22219,0.7780512109886502,63.50609585915379
22220,0.6900689884081146,60.70711755688774
22221,0.668402847466055,60.2525002178719
22222,0.6317437611048575,60.404189050864034
22223,0.6460692436672417,61.08586802361947
22224,1.8852144265501352,63.85064040849625
22225,2.0271596341755753,63.969947555073304
22226,2.151859159470874,64.0261295557159
22227,2.0289722716574374,63.64624313052764
22228,1.9873739987870067,63.85937950316395
22229,0.5964497892638292,61.39704993976625
22230,2.0830805747605865,63.5318500693088
22231,1.986497767092871,63.420658973090895
22232,2.094063389268001,63.20157725746208
22233,2.0889689300259704,63.20155317042031
22234,2.04558956119277,62.68787207956234
22235,1.904659910509352,62.38918225704322
22236,1.980070161692808,62.36993048558975
22237,2.0626557704105863,62.172215835639236
22238,3.8619788607582564,59.65502009023771
22239,0.738331094846373,58.33090036421822
22240,0.7872931185900285,60.23007323261993
22241,0.7242587681886619,59.443869564203624
22242,0.8226687843038292,62.63990341988733
22243,0.7193010607925743,60.9698462238332
22244,0.793451315631188,61.97054881139502
22245,0.8202661128441378,60.66128205104462
22246,0.8716219543143495,61.340092329899676
22247,0.8163578688819086,62.21883885951047
22248,1.80872922877073,63.912446111420195
22249,2.227846829988337,58.97319342366984
22250,2.048583523699449,61.92332573396743
22251,1.8950950809456515,61.66203241388587
22252,1.896527866710528,61.812803600525626
22253,1.864806206992597,61.85535923630732
22254,1.90217747380035,62.21382731316373
22255,1.8802399485319086,62.432981480556805
22256,1.9754064698267513,62.75089006220571
22257,1.9010354201679576,62.387050138501195
22258,1.8085411562050098,62.028708012165
22259,1.8357340706153025,61.720800890218015
22260,2.05400349473706,61.89778240800001
22261,1.983901148150352,62.57604146920778
22262,1.97630387940427,62.66312875878532
22263,1.968347604800556,62.73949661307745
22264,2.001391019779362,62.86665320443649
22265,2.027770049323422,62.84051473219051
22266,2.0116938933951616,62.47445765367354
22267,2.2434532453414135,62.97182961932458
22268,3.183627407840447,63.44623678223354
22269,7.6923681580068575,59.28799024549369
22270,4.366169844063236,65.08826337558389
22271,5.660182683106896,63.52718575111476
22272,5.625624064097067,64.35934777268835
22273,1.8594537241834672,62.82280764618497
22274,2.1258975725317555,63.09359155912625
22275,2.030728513566501,63.111685651456014
22276,4.277938425706381,65.0488388348482
22277,6.927073988382531,70.68209738400435
22278,7.493451371899681,64.30341357282202
22279,8.610442517168124,71.13205442581886
22280,8.991118047705683,67.4052011257321
22281,2.2733415165883173,66.1233637004982
22282,4.4284362211895,71.32405309793262
22283,4.413861458369183,59.900964036616415
22284,2.0443205752161475,60.42533270037984
22285,2.1763233537614326,59.88100621133776
22286,0.9393359281495322,57.33145336077314
22287,2.67895210898385,58.43908079157757
22288,2.445846776956472,59.905562390537625
22289,2.391304792405492,61.80990321665752
22290,2.4954741002948992,61.86220895875647
22291,2.5296847979597032,61.650569167948106
22292,3.405302027325959,62.08733629889309
22293,7.676039881153471,62.77145460880001
22294,7.062175679041488,69.51853303324003
22295,9.090307783424691,68.98962443279504
22296,9.38896494990486,65.91849883960492
22297,2.1507216406695164,64.87319863505775
22298,1.9197756079553585,64.62363501066102
22299,2.0929923486760345,64.98139001289314
22300,2.055888855066968,64.8685543597652
22301,1.901073685653742,59.97656215567599
22302,2.8435315617250296,60.278102929633064
22303,2.218821272027512,59.85504480561406
22304,2.1720462390430413,60.10489100721304
22305,2.6762434871258165,60.77528795185799
22306,2.1471887980875266,61.34324901499497
22307,2.1129756726164857,61.747324473098615
22308,3.729511613141838,61.74839192158299
22309,8.893773703419797,68.20337278965712
22310,2.1293440466029807,55.27801140714007
22311,0.719120850726668,57.314819113504655
22312,0.8229632966119738,59.447010484957445
22313,0.7154355852820515,57.58387028372965
22314,0.7303084673035443,58.05138409978258
22315,0.7067251637063663,57.7021913492797
22316,0.6617489350840913,57.62956424868503
22317,0.6593685651515528,57.878218693353006
22318,0.6313866285952514,57.60359846019412
22319,0.6250768800892104,57.35698518733159
22320,0.6935469791216917,57.691454842742814
22321,0.7131604239356335,57.48990827110924
22322,2.935586514117176,57.96233497965159
22323,5.275386800588677,62.826262760112286
22324,2.229378236682436,61.50228888940012
22325,2.046023507377612,61.753166009361735
22326,2.4003062164978815,69.8914108449726
22327,4.024123464567438,72.67861392764723
22328,3.4294963411500987,71.24421620674798
22329,3.5764581664822686,70.00802497217717
22330,3.115208172155093,68.3478190309255
22331,3.7329249194725236,68.1924955045871
22332,6.212162829707793,68.99227798355855
22333,7.464513175077954,75.69674414793599
22334,7.009024379478291,68.92821984458158
22335,4.719942884406791,62.75916297245624
22336,0.8097006509210445,64.80772165256099
22337,0.01828442543764197,58.72899631685664
22338,5.499865479089991,63.96240066248413
22339,5.667454155233273,62.96312580788208
22340,5.428156933381715,63.34997785152973
22341,2.8277319837936687,62.24869755677173
22342,3.959996504642703,63.312294606116666
22343,4.273124268560792,65.13158761245234
22344,4.330140220352234,63.3737459188859
22345,4.641243520637076,63.29127881709985
22346,3.7880594249337207,63.89895576084598
22347,3.582006619433713,60.99656969504679
22348,2.3902887834125295,62.315869663484364
22349,2.2738419425172793,64.81519974989908
22350,2.030678883002693,64.44161220383114
22351,3.5124179820868306,64.55185215205393
22352,2.9335110717353814,63.45512355434789
22353,3.880299212556494,63.220079881690026
22354,4.018539500799548,64.06621314772497
22355,2.4616483168128127,62.20558570408764
22356,5.5567140860374735,62.428981436505296
22357,2.762486422448646,61.49892458540569
22358,2.336626287339925,63.21473301865478
22359,3.318922846267384,65.27779692580725
22360,2.838356993803302,64.34199468573286
22361,3.629201933789716,64.02481175967102
22362,3.9624243625868445,63.86163085297062
22363,5.68219257722177,62.73321283521318
22364,9.013221489532583,68.93237730791418
22365,9.477404740083927,65.14858142540174
22366,2.23230952573995,68.32875932796128
22367,2.054483465801937,69.54603246965519
22368,7.765529506805819,63.58217468647524
22369,8.171846598878872,57.41487270786172
22370,8.156957559900505,59.63750994942279
22371,7.908940451217887,61.534364839673
22372,7.318450864805229,63.691584152290375
22373,1.0474352631278663,61.28813498840225
22374,4.969580544754635,58.62033715623295
22375,7.757194406488338,62.21239440430702
22376,7.976409510499863,61.913602524085036
22377,7.768184372030959,63.5426469996105
22378,7.915383427860974,62.622455607737265
22379,9.715318585626605,60.95920789095669
22380,7.679587266862981,66.1102368921878
